centre,par,sc,dom,ref,d,t,s,n,v
egrr,z925hpa,me,shem,ob,--,--,12,169,0.43197170236686394
egrr,z925hpa,me,shem,ob,--,--,18,169,0.9002027238639054
egrr,z925hpa,me,shem,ob,--,--,24,169,0.8847043461538462
egrr,z925hpa,me,shem,ob,--,--,30,169,1.0950125462721891
egrr,z925hpa,me,shem,ob,--,--,36,169,0.7272880362721893
egrr,z925hpa,me,shem,ob,--,--,42,169,1.2927162425680474
egrr,z925hpa,me,shem,ob,--,--,48,169,0.998245076923077
egrr,z925hpa,me,shem,ob,--,--,60,169,0.7697827733727811
egrr,z925hpa,me,shem,ob,--,--,72,169,0.651439950887574
egrr,z925hpa,me,shem,ob,--,--,84,169,0.8245525615384615
egrr,z925hpa,me,shem,ob,--,--,96,169,0.8499406633136094
egrr,z925hpa,me,shem,ob,--,--,108,169,0.9687440609467455
egrr,z925hpa,me,shem,ob,--,--,120,169,1.144466550295858
egrr,z925hpa,me,shem,ob,--,--,132,169,1.2181821207100592
egrr,z925hpa,me,shem,ob,--,--,144,169,0.8159475243786982
egrr,z925hpa,mae,nhem,ob,--,--,0,169,5.092440473372781
egrr,z925hpa,mae,nhem,ob,--,--,6,169,5.512694142011834
egrr,z925hpa,mae,nhem,ob,--,--,12,169,5.699780355029586
egrr,z925hpa,mae,nhem,ob,--,--,18,169,6.159038934911243
egrr,z925hpa,mae,nhem,ob,--,--,24,169,6.360159289940828
egrr,z925hpa,mae,nhem,ob,--,--,30,169,6.951863668639053
egrr,z925hpa,mae,nhem,ob,--,--,36,169,7.29156
egrr,z925hpa,mae,nhem,ob,--,--,42,169,7.984272426035503
egrr,z925hpa,mae,nhem,ob,--,--,48,169,8.440701834319528
egrr,z925hpa,mae,nhem,ob,--,--,60,169,9.707508343195267
egrr,z925hpa,mae,nhem,ob,--,--,72,169,11.420937988165681
egrr,z925hpa,mae,nhem,ob,--,--,84,169,13.489063964497044
egrr,z925hpa,mae,nhem,ob,--,--,96,169,16.110786390532546
egrr,z925hpa,mae,nhem,ob,--,--,108,169,19.199963905325447
egrr,z925hpa,mae,nhem,ob,--,--,120,169,22.53160473372781
egrr,z925hpa,mae,nhem,ob,--,--,132,169,26.119984615384617
egrr,z925hpa,mae,nhem,ob,--,--,144,169,29.808475739644972
egrr,z925hpa,mae,tropics,ob,--,--,0,169,6.413609112426034
egrr,z925hpa,mae,tropics,ob,--,--,6,169,7.489411893491125
egrr,z925hpa,mae,tropics,ob,--,--,12,169,7.0853019526627214
egrr,z925hpa,mae,tropics,ob,--,--,18,169,7.346517337278106
egrr,z925hpa,mae,tropics,ob,--,--,24,169,7.089113964497042
egrr,z925hpa,mae,tropics,ob,--,--,30,169,7.33321147928994
egrr,z925hpa,mae,tropics,ob,--,--,36,169,7.30892023668639
egrr,z925hpa,mae,tropics,ob,--,--,42,169,7.515754792899409
egrr,z925hpa,mae,tropics,ob,--,--,48,169,7.504660887573964
egrr,z925hpa,mae,tropics,ob,--,--,60,169,7.928511952662723
egrr,z925hpa,mae,tropics,ob,--,--,72,169,8.233025207100592
egrr,z925hpa,mae,tropics,ob,--,--,84,169,8.533267337278106
egrr,z925hpa,mae,tropics,ob,--,--,96,169,8.884843905325445
egrr,z925hpa,mae,tropics,ob,--,--,108,169,9.144438165680473
egrr,z925hpa,mae,tropics,ob,--,--,120,169,9.323469763313609
egrr,z925hpa,mae,tropics,ob,--,--,132,169,9.617730532544378
egrr,z925hpa,mae,tropics,ob,--,--,144,169,9.899866449704142
egrr,z925hpa,mae,shem,ob,--,--,0,169,4.638124378698224
egrr,z925hpa,mae,shem,ob,--,--,6,169,5.645505384615385
egrr,z925hpa,mae,shem,ob,--,--,12,169,5.652219940828402
