centre,par,sc,dom,ref,d,t,s,n,v
egrr,z925hpa,mae,tropics,ob,--,--,18,169,7.514573017751479
egrr,z925hpa,mae,tropics,ob,--,--,24,169,7.265451420118343
egrr,z925hpa,mae,tropics,ob,--,--,30,169,7.497419467455621
egrr,z925hpa,mae,tropics,ob,--,--,36,169,7.468222840236686
egrr,z925hpa,mae,tropics,ob,--,--,42,169,7.582071775147928
egrr,z925hpa,mae,tropics,ob,--,--,48,169,7.597856449704142
egrr,z925hpa,mae,tropics,ob,--,--,60,169,8.03853526627219
egrr,z925hpa,mae,tropics,ob,--,--,72,169,8.330249467455621
egrr,z925hpa,mae,tropics,ob,--,--,84,169,8.640152189349113
egrr,z925hpa,mae,tropics,ob,--,--,96,169,8.984424201183431
egrr,z925hpa,mae,tropics,ob,--,--,108,169,9.225316568047338
egrr,z925hpa,mae,tropics,ob,--,--,120,169,9.454623136094675
egrr,z925hpa,mae,tropics,ob,--,--,132,169,9.671167041420118
egrr,z925hpa,mae,tropics,ob,--,--,144,169,9.941822899408285
egrr,z925hpa,mae,shem,ob,--,--,0,169,4.723765562130177
egrr,z925hpa,mae,shem,ob,--,--,6,169,5.717882899408284
egrr,z925hpa,mae,shem,ob,--,--,12,169,5.793482011834319
egrr,z925hpa,mae,shem,ob,--,--,18,169,6.319244260355029
egrr,z925hpa,mae,shem,ob,--,--,24,169,6.509588402366865
egrr,z925hpa,mae,shem,ob,--,--,30,169,7.091480591715976
egrr,z925hpa,mae,shem,ob,--,--,36,169,7.388924674556214
egrr,z925hpa,mae,shem,ob,--,--,42,169,7.949132366863905
egrr,z925hpa,mae,shem,ob,--,--,48,169,8.300119467455621
egrr,z925hpa,mae,shem,ob,--,--,60,169,9.441056686390532
egrr,z925hpa,mae,shem,ob,--,--,72,169,10.951064142011834
egrr,z925hpa,mae,shem,ob,--,--,84,169,12.344871775147928
egrr,z925hpa,mae,shem,ob,--,--,96,169,14.047079171597634
egrr,z925hpa,mae,shem,ob,--,--,108,169,16.035419644970414
egrr,z925hpa,mae,shem,ob,--,--,120,169,18.297368639053254
egrr,z925hpa,mae,shem,ob,--,--,132,169,20.781455621301774
egrr,z925hpa,mae,shem,ob,--,--,144,169,23.425143786982247
egrr,z925hpa,rmse,nhem,ob,--,--,0,169,7.252057031585771
egrr,z925hpa,rmse,nhem,ob,--,--,6,169,7.757177468801177
egrr,z925hpa,rmse,nhem,ob,--,--,12,169,7.99158605052366
egrr,z925hpa,rmse,nhem,ob,--,--,18,169,8.497590196699944
