centre,par,sc,dom,ref,d,t,s,n,v
lfpw,z925hpa,sd,nhem,ob,--,--,228,--,63.73
lfpw,z925hpa,sd,nhem,ob,--,--,240,--,67.07
lfpw,z925hpa,sd,tropics,ob,--,--,0,--,7.04
lfpw,z925hpa,sd,tropics,ob,--,--,12,--,8.06
lfpw,z925hpa,sd,tropics,ob,--,--,24,--,7.57
lfpw,z925hpa,sd,tropics,ob,--,--,36,--,8.61
lfpw,z925hpa,sd,tropics,ob,--,--,48,--,8.19
lfpw,z925hpa,sd,tropics,ob,--,--,60,--,8.95
lfpw,z925hpa,sd,tropics,ob,--,--,72,--,8.79
lfpw,z925hpa,sd,tropics,ob,--,--,84,--,9.40
lfpw,z925hpa,sd,tropics,ob,--,--,96,--,9.19
lfpw,z925hpa,sd,tropics,ob,--,--,108,--,9.92
lfpw,z925hpa,sd,tropics,ob,--,--,120,--,9.75
lfpw,z925hpa,sd,tropics,ob,--,--,132,--,10.50
lfpw,z925hpa,sd,tropics,ob,--,--,144,--,10.64
lfpw,z925hpa,sd,tropics,ob,--,--,156,--,11.16
lfpw,z925hpa,sd,tropics,ob,--,--,168,--,11.39
lfpw,z925hpa,sd,tropics,ob,--,--,180,--,11.91
lfpw,z925hpa,sd,tropics,ob,--,--,192,--,12.17
lfpw,z925hpa,sd,tropics,ob,--,--,204,--,12.58
lfpw,z925hpa,sd,tropics,ob,--,--,216,--,12.81
lfpw,z925hpa,sd,tropics,ob,--,--,228,--,13.33
lfpw,z925hpa,sd,tropics,ob,--,--,240,--,13.65
lfpw,z925hpa,sd,shem,ob,--,--,0,--,6.39
lfpw,z925hpa,sd,shem,ob,--,--,12,--,8.68
lfpw,z925hpa,sd,shem,ob,--,--,24,--,8.73
lfpw,z925hpa,sd,shem,ob,--,--,36,--,10.88
lfpw,z925hpa,sd,shem,ob,--,--,48,--,11.15
lfpw,z925hpa,sd,shem,ob,--,--,60,--,13.91
lfpw,z925hpa,sd,shem,ob,--,--,72,--,14.76
lfpw,z925hpa,sd,shem,ob,--,--,84,--,19.26
lfpw,z925hpa,sd,shem,ob,--,--,96,--,19.46
lfpw,z925hpa,sd,shem,ob,--,--,108,--,25.56
lfpw,z925hpa,sd,shem,ob,--,--,120,--,25.58
lfpw,z925hpa,sd,shem,ob,--,--,132,--,32.50
lfpw,z925hpa,sd,shem,ob,--,--,144,--,32.47
lfpw,z925hpa,sd,shem,ob,--,--,156,--,39.52
lfpw,z925hpa,sd,shem,ob,--,--,168,--,39.91
lfpw,z925hpa,sd,shem,ob,--,--,180,--,47.13
lfpw,z925hpa,sd,shem,ob,--,--,192,--,45.95
lfpw,z925hpa,sd,shem,ob,--,--,204,--,54.52
lfpw,z925hpa,sd,shem,ob,--,--,216,--,52.79
lfpw,z925hpa,sd,shem,ob,--,--,228,--,59.66
lfpw,z925hpa,sd,shem,ob,--,--,240,--,55.85
lfpw,z850hpa,me,nhem,ob,--,--,0,--,-.76
lfpw,z850hpa,me,nhem,ob,--,--,12,--,-.68
lfpw,z850hpa,me,nhem,ob,--,--,24,--,.01
lfpw,z850hpa,me,nhem,ob,--,--,36,--,-.01
lfpw,z850hpa,me,nhem,ob,--,--,48,--,1.22
