centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,mae,tropics,era5,--,--,6,182,0.37567
edzw,mslp,sd,tropics,era5,--,--,6,182,0.4824
edzw,mslp,rmse,tropics,era5,--,--,6,182,0.502199
edzw,mslp,me,tropics,era5,--,--,12,181,-0.128503
edzw,mslp,mae,tropics,era5,--,--,12,181,0.389143
edzw,mslp,sd,tropics,era5,--,--,12,181,0.502527
edzw,mslp,rmse,tropics,era5,--,--,12,181,0.521427
edzw,mslp,me,tropics,era5,--,--,18,181,-0.124761
edzw,mslp,mae,tropics,era5,--,--,18,181,0.415189
edzw,mslp,sd,tropics,era5,--,--,18,181,0.534824
edzw,mslp,rmse,tropics,era5,--,--,18,181,0.552542
edzw,mslp,me,tropics,era5,--,--,24,180,-0.158037
edzw,mslp,mae,tropics,era5,--,--,24,180,0.426182
edzw,mslp,sd,tropics,era5,--,--,24,180,0.553217
edzw,mslp,rmse,tropics,era5,--,--,24,180,0.578191
edzw,mslp,me,tropics,era5,--,--,30,180,-0.147356
edzw,mslp,mae,tropics,era5,--,--,30,180,0.448288
edzw,mslp,sd,tropics,era5,--,--,30,180,0.579672
edzw,mslp,rmse,tropics,era5,--,--,30,180,0.601456
edzw,mslp,me,tropics,era5,--,--,36,179,-0.196193
edzw,mslp,mae,tropics,era5,--,--,36,179,0.473728
edzw,mslp,sd,tropics,era5,--,--,36,179,0.614047
edzw,mslp,rmse,tropics,era5,--,--,36,179,0.647917
edzw,mslp,me,tropics,era5,--,--,42,179,-0.178953
edzw,mslp,mae,tropics,era5,--,--,42,179,0.503136
edzw,mslp,sd,tropics,era5,--,--,42,179,0.646655
edzw,mslp,rmse,tropics,era5,--,--,42,179,0.674403
edzw,mslp,me,tropics,era5,--,--,48,178,-0.217513
edzw,mslp,mae,tropics,era5,--,--,48,178,0.52429
edzw,mslp,sd,tropics,era5,--,--,48,178,0.678909
edzw,mslp,rmse,tropics,era5,--,--,48,178,0.716703
edzw,mslp,me,tropics,era5,--,--,54,178,-0.178862
edzw,mslp,mae,tropics,era5,--,--,54,178,0.534409
edzw,mslp,sd,tropics,era5,--,--,54,178,0.687896
edzw,mslp,rmse,tropics,era5,--,--,54,178,0.714529
edzw,mslp,me,tropics,era5,--,--,60,177,-0.227577
edzw,mslp,mae,tropics,era5,--,--,60,177,0.55817
edzw,mslp,sd,tropics,era5,--,--,60,177,0.724853
edzw,mslp,rmse,tropics,era5,--,--,60,177,0.76462
edzw,mslp,me,tropics,era5,--,--,66,177,-0.201631
edzw,mslp,mae,tropics,era5,--,--,66,177,0.562872
edzw,mslp,sd,tropics,era5,--,--,66,177,0.728755
edzw,mslp,rmse,tropics,era5,--,--,66,177,0.760519
edzw,mslp,me,tropics,era5,--,--,72,176,-0.248866
edzw,mslp,mae,tropics,era5,--,--,72,176,0.58107
edzw,mslp,sd,tropics,era5,--,--,72,176,0.755849
edzw,mslp,rmse,tropics,era5,--,--,72,176,0.801494
edzw,mslp,me,tropics,era5,--,--,78,176,-0.217517
edzw,mslp,mae,tropics,era5,--,--,78,176,0.597099
edzw,mslp,sd,tropics,era5,--,--,78,176,0.773564
edzw,mslp,rmse,tropics,era5,--,--,78,176,0.808875
edzw,mslp,me,tropics,era5,--,--,84,175,-0.260987
edzw,mslp,mae,tropics,era5,--,--,84,175,0.617533
edzw,mslp,sd,tropics,era5,--,--,84,175,0.805729
edzw,mslp,rmse,tropics,era5,--,--,84,175,0.854008
edzw,mslp,me,tropics,era5,--,--,90,175,-0.234462
edzw,mslp,mae,tropics,era5,--,--,90,175,0.6313
edzw,mslp,sd,tropics,era5,--,--,90,175,0.820918
edzw,mslp,rmse,tropics,era5,--,--,90,175,0.860419
edzw,mslp,me,tropics,era5,--,--,96,174,-0.24915
edzw,mslp,mae,tropics,era5,--,--,96,174,0.653806
edzw,mslp,sd,tropics,era5,--,--,96,174,0.852373
edzw,mslp,rmse,tropics,era5,--,--,96,174,0.89634
edzw,mslp,me,tropics,era5,--,--,102,174,-0.261349
edzw,mslp,mae,tropics,era5,--,--,102,174,0.659993
edzw,mslp,sd,tropics,era5,--,--,102,174,0.860976
edzw,mslp,rmse,tropics,era5,--,--,102,174,0.907996
edzw,mslp,me,tropics,era5,--,--,108,173,-0.261586
edzw,mslp,mae,tropics,era5,--,--,108,173,0.686285
edzw,mslp,sd,tropics,era5,--,--,108,173,0.897293
edzw,mslp,rmse,tropics,era5,--,--,108,173,0.944326
edzw,mslp,me,tropics,era5,--,--,114,173,-0.293179
edzw,mslp,mae,tropics,era5,--,--,114,173,0.69944
edzw,mslp,sd,tropics,era5,--,--,114,173,0.913291
edzw,mslp,rmse,tropics,era5,--,--,114,173,0.968314
edzw,mslp,me,tropics,era5,--,--,120,172,-0.26245
edzw,mslp,mae,tropics,era5,--,--,120,172,0.708712
edzw,mslp,sd,tropics,era5,--,--,120,172,0.93272
edzw,mslp,rmse,tropics,era5,--,--,120,172,0.979977
edzw,mslp,me,tropics,era5,--,--,126,172,-0.314108
edzw,mslp,mae,tropics,era5,--,--,126,172,0.733274
edzw,mslp,sd,tropics,era5,--,--,126,172,0.963528
edzw,mslp,rmse,tropics,era5,--,--,126,172,1.02356
edzw,mslp,me,tropics,era5,--,--,132,171,-0.257832
edzw,mslp,mae,tropics,era5,--,--,132,171,0.740275
edzw,mslp,sd,tropics,era5,--,--,132,171,0.978111
edzw,mslp,rmse,tropics,era5,--,--,132,171,1.02466
