centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,me,shem,era5,--,--,216,164,0.200752
edzw,mslp,mae,shem,era5,--,--,216,164,7.09274
edzw,mslp,sd,shem,era5,--,--,216,164,10.092
edzw,mslp,rmse,shem,era5,--,--,216,164,10.1057
edzw,mslp,me,shem,era5,--,--,222,164,0.242987
edzw,mslp,mae,shem,era5,--,--,222,164,7.24546
edzw,mslp,sd,shem,era5,--,--,222,164,10.2843
edzw,mslp,rmse,shem,era5,--,--,222,164,10.299
edzw,mslp,me,shem,era5,--,--,228,163,0.234633
edzw,mslp,mae,shem,era5,--,--,228,163,7.40064
edzw,mslp,sd,shem,era5,--,--,228,163,10.4744
edzw,mslp,rmse,shem,era5,--,--,228,163,10.4895
edzw,mslp,me,shem,era5,--,--,234,163,0.294353
edzw,mslp,mae,shem,era5,--,--,234,163,7.53289
edzw,mslp,sd,shem,era5,--,--,234,163,10.6502
edzw,mslp,rmse,shem,era5,--,--,234,163,10.6665
edzw,mslp,me,shem,era5,--,--,240,162,0.274679
edzw,mslp,mae,shem,era5,--,--,240,162,7.6607
edzw,mslp,sd,shem,era5,--,--,240,162,10.8183
edzw,mslp,rmse,shem,era5,--,--,240,162,10.8344
edzw,mslp,me,tropics,era5,--,--,0,182,-0.156322
edzw,mslp,mae,tropics,era5,--,--,0,182,0.365818
edzw,mslp,sd,tropics,era5,--,--,0,182,0.469309
edzw,mslp,rmse,tropics,era5,--,--,0,182,0.4978
edzw,mslp,me,tropics,era5,--,--,6,182,-0.164987
edzw,mslp,mae,tropics,era5,--,--,6,182,0.385789
edzw,mslp,sd,tropics,era5,--,--,6,182,0.494584
edzw,mslp,rmse,tropics,era5,--,--,6,182,0.525907
edzw,mslp,me,tropics,era5,--,--,12,181,-0.157917
edzw,mslp,mae,tropics,era5,--,--,12,181,0.392588
edzw,mslp,sd,tropics,era5,--,--,12,181,0.507654
edzw,mslp,rmse,tropics,era5,--,--,12,181,0.53527
edzw,mslp,me,tropics,era5,--,--,18,181,-0.162331
edzw,mslp,mae,tropics,era5,--,--,18,181,0.429119
edzw,mslp,sd,tropics,era5,--,--,18,181,0.552763
edzw,mslp,rmse,tropics,era5,--,--,18,181,0.580553
edzw,mslp,me,tropics,era5,--,--,24,180,-0.201151
edzw,mslp,mae,tropics,era5,--,--,24,180,0.434962
edzw,mslp,sd,tropics,era5,--,--,24,180,0.564539
edzw,mslp,rmse,tropics,era5,--,--,24,180,0.602168
edzw,mslp,me,tropics,era5,--,--,30,180,-0.190154
edzw,mslp,mae,tropics,era5,--,--,30,180,0.46885
edzw,mslp,sd,tropics,era5,--,--,30,180,0.605641
edzw,mslp,rmse,tropics,era5,--,--,30,180,0.638347
edzw,mslp,me,tropics,era5,--,--,36,179,-0.246551
edzw,mslp,mae,tropics,era5,--,--,36,179,0.485175
edzw,mslp,sd,tropics,era5,--,--,36,179,0.628264
edzw,mslp,rmse,tropics,era5,--,--,36,179,0.678392
edzw,mslp,me,tropics,era5,--,--,42,179,-0.222175
edzw,mslp,mae,tropics,era5,--,--,42,179,0.525258
edzw,mslp,sd,tropics,era5,--,--,42,179,0.674375
edzw,mslp,rmse,tropics,era5,--,--,42,179,0.713874
edzw,mslp,me,tropics,era5,--,--,48,178,-0.274749
edzw,mslp,mae,tropics,era5,--,--,48,178,0.542484
edzw,mslp,sd,tropics,era5,--,--,48,178,0.700378
edzw,mslp,rmse,tropics,era5,--,--,48,178,0.756069
edzw,mslp,me,tropics,era5,--,--,54,178,-0.223355
edzw,mslp,mae,tropics,era5,--,--,54,178,0.553282
edzw,mslp,sd,tropics,era5,--,--,54,178,0.712482
edzw,mslp,rmse,tropics,era5,--,--,54,178,0.750237
edzw,mslp,me,tropics,era5,--,--,60,177,-0.290756
edzw,mslp,mae,tropics,era5,--,--,60,177,0.577174
edzw,mslp,sd,tropics,era5,--,--,60,177,0.747667
edzw,mslp,rmse,tropics,era5,--,--,60,177,0.806618
edzw,mslp,me,tropics,era5,--,--,66,177,-0.245423
edzw,mslp,mae,tropics,era5,--,--,66,177,0.580699
edzw,mslp,sd,tropics,era5,--,--,66,177,0.751628
edzw,mslp,rmse,tropics,era5,--,--,66,177,0.795077
edzw,mslp,me,tropics,era5,--,--,72,176,-0.314121
edzw,mslp,mae,tropics,era5,--,--,72,176,0.603343
edzw,mslp,sd,tropics,era5,--,--,72,176,0.781318
edzw,mslp,rmse,tropics,era5,--,--,72,176,0.847148
